Date,Close,Change,Momentum
2000-03-09,68.8125,0.08153241650294696,1
2000-03-10,66.875,0.02815622161671208,0
2000-03-13,65.3125,0.02336448598130841,0
2000-03-14,65.625,0.004784688995215311,1
2000-03-15,63.75,0.02857142857142857,0
2000-03-16,66.25,0.0392156862745098,1
2000-03-17,64.8125,0.02169811320754717,0
2000-03-20,64.1875,0.009643201542912247,0
2000-03-21,72.375,0.12755598831548198,1
2000-03-22,70.6875,0.023316062176165803,0
2000-03-23,67.6875,0.042440318302387266,0
2000-03-24,72.6875,0.07386888273314866,1
2000-03-27,73.125,0.0060189165950128975,1
2000-03-28,70.125,0.041025641025641026,0
2000-03-29,66.25,0.05525846702317291,0
2000-03-30,66.5,0.0037735849056603774,1
2000-03-31,67.0,0.007518796992481203,1
2000-04-03,63.5625,0.051305970149253734,0
2000-04-04,63.9375,0.0058997050147492625,1
2000-04-05,62.1875,0.02737047898338221,0
2000-04-06,64.25,0.033165829145728645,1
2000-04-07,67.5625,0.05155642023346303,1
2000-04-10,63.375,0.061979648473635525,0
2000-04-11,63.375,0.0,0
2000-04-12,56.375,0.11045364891518737,0
2000-04-13,48.0,0.14855875831485588,0
2000-04-14,46.875,0.0234375,0
2000-04-17,47.0625,0.004,1
2000-04-18,54.9375,0.16733067729083664,1
2000-04-19,53.4375,0.027303754266211604,0
2000-04-20,52.375,0.019883040935672516,0
2000-04-24,49.8125,0.04892601431980907,0
2000-04-25,52.4375,0.05269761606022585,1
2000-04-26,53.5,0.02026221692491061,1
2000-04-27,52.875,0.011682242990654205,0
2000-04-28,55.1875,0.04373522458628842,1
2000-05-01,59.9375,0.08607021517553794,1
2000-05-02,56.125,0.06360792492179354,0
2000-05-03,54.125,0.035634743875278395,0
2000-05-04,55.0625,0.017321016166281754,1
2000-05-05,58.5,0.06242905788876277,1
2000-05-08,56.01559829711914,0.04246840517745059,0
2000-05-09,56.25,0.004184579117365503,1
2000-05-10,53.3125,0.052222222222222225,0
2000-05-11,54.875,0.029308323563892145,1
2000-05-12,53.75,0.02050113895216401,0
2000-05-15,56.0625,0.04302325581395349,1
2000-05-16,59.0625,0.05351170568561873,1
2000-05-17,61.0,0.0328042328042328,1
2000-05-18,55.375,0.09221311475409837,0
2000-05-19,52.625,0.04966139954853273,0
2000-05-22,51.875,0.014251781472684086,0
2000-05-23,46.6875,0.1,0
2000-05-24,48.5625,0.040160642570281124,1
2000-05-25,45.5,0.06306306306306306,0
2000-05-26,46.5,0.02197802197802198,1
2000-05-30,51.75,0.11290322580645161,1
2000-05-31,48.3125,0.06642512077294686,0
2000-06-01,50.1875,0.03880983182406209,1
2000-06-02,57.875,0.15317559153175592,1
2000-06-05,54.5,0.058315334773218146,0
2000-06-06,50.5625,0.07224770642201835,0
2000-06-07,51.8125,0.024721878862793572,1
2000-06-08,51.875,0.0012062726176115801,1
2000-06-09,52.1875,0.006024096385542169,1
2000-06-12,48.4375,0.0718562874251497,0
2000-06-13,49.0,0.011612903225806452,1
2000-06-14,46.4375,0.05229591836734694,0
2000-06-15,46.3125,0.0026917900403768506,0
2000-06-16,46.0,0.006747638326585695,0
2000-06-19,45.3125,0.014945652173913044,0
2000-06-20,46.125,0.01793103448275862,1
2000-06-21,46.0625,0.0013550135501355014,0
2000-06-22,42.0,0.08819538670284939,0
2000-06-23,33.875,0.19345238095238096,0
2000-06-26,33.9375,0.0018450184501845018,1
2000-06-27,36.5,0.07550644567219153,1
2000-06-28,37.875,0.03767123287671233,1
2000-06-29,37.125,0.019801980198019802,0
2000-06-30,36.3125,0.021885521885521887,0
2000-07-03,37.0,0.0189328743545611,1
2000-07-05,36.5,0.013513513513513514,0
2000-07-06,36.0625,0.011986301369863013,0
2000-07-07,36.125,0.0017331022530329288,1
2000-07-10,35.0625,0.029411764705882353,0
2000-07-11,33.125,0.05525846702317291,0
2000-07-12,35.0625,0.05849056603773585,1
2000-07-13,35.0,0.0017825311942959,0
2000-07-14,42.625,0.21785714285714286,1
2000-07-17,41.125,0.03519061583577713,0
2000-07-18,41.75,0.015197568389057751,1
2000-07-19,40.875,0.020958083832335328,0
2000-07-20,40.3125,0.013761467889908258,0
2000-07-21,41.125,0.020155038759689922,1
2000-07-24,38.75,0.057750759878419454,0
2000-07-25,37.625,0.02903225806451613,0
2000-07-26,36.0625,0.04152823920265781,0
2000-07-27,31.375,0.12998266897746968,0
2000-07-28,30.0,0.043824701195219126,0
2000-07-31,30.125,0.004166666666666667,1
2000-08-01,30.25,0.004149377593360996,1
2000-08-02,30.8125,0.01859504132231405,1
2000-08-03,31.5,0.02231237322515213,1
2000-08-04,32.5,0.031746031746031744,1
2000-08-07,33.8125,0.04038461538461539,1
2000-08-08,32.9375,0.025878003696857672,0
2000-08-09,30.875,0.06261859582542695,0
2000-08-10,30.4375,0.01417004048582996,0
2000-08-11,33.6875,0.10677618069815195,1
2000-08-14,34.875,0.03525046382189239,1
2000-08-15,37.5625,0.07706093189964158,1
2000-08-16,38.625,0.028286189683860232,1
2000-08-17,38.25,0.009708737864077669,0
2000-08-18,39.0,0.0196078431372549,1
2000-08-21,37.5,0.038461538461538464,0
2000-08-22,36.5,0.02666666666666667,0
2000-08-23,38.8125,0.06335616438356165,1
2000-08-24,39.375,0.014492753623188406,1
2000-08-25,39.9375,0.014285714285714285,1
2000-08-28,39.125,0.02034428794992175,0
2000-08-29,39.625,0.012779552715654952,1
2000-08-30,42.9375,0.083596214511041,1
2000-08-31,41.5,0.033478893740902474,0
2000-09-01,41.5,0.0,0
2000-09-05,45.6875,0.10090361445783133,1
2000-09-06,45.875,0.004103967168262654,1
2000-09-07,43.5,0.051771117166212535,0
2000-09-08,42.9375,0.01293103448275862,0
2000-09-11,42.375,0.013100436681222707,0
2000-09-12,42.6875,0.007374631268436578,1
2000-09-13,42.4375,0.005856515373352855,0
2000-09-14,44.875,0.05743740795287187,1
2000-09-15,43.625,0.027855153203342618,0
2000-09-18,42.8125,0.01862464183381089,0
2000-09-19,40.75,0.04817518248175182,0
2000-09-20,37.5,0.07975460122699386,0
2000-09-21,40.0625,0.06833333333333333,1
2000-09-22,41.4375,0.0343213728549142,1
2000-09-25,40.375,0.02564102564102564,0
2000-09-26,39.75,0.015479876160990712,0
2000-09-27,37.875,0.04716981132075472,0
2000-09-28,40.0,0.056105610561056105,1
2000-09-29,38.4375,0.0390625,0
2000-10-02,35.875,0.06666666666666667,0
2000-10-03,35.0625,0.02264808362369338,0
2000-10-04,36.0,0.026737967914438502,1
2000-10-05,33.5625,0.06770833333333333,0
2000-10-06,31.5625,0.0595903165735568,0
2000-10-09,30.0625,0.047524752475247525,0
2000-10-10,30.4375,0.012474012474012475,1
2000-10-11,27.8125,0.08624229979466119,0
2000-10-12,25.125,0.09662921348314607,0
2000-10-13,28.4375,0.1318407960199005,1
2000-10-16,24.3125,0.14505494505494507,0
2000-10-17,21.9375,0.09768637532133675,0
2000-10-18,25.125,0.1452991452991453,1
2000-10-19,27.75,0.1044776119402985,1
2000-10-20,30.8125,0.11036036036036036,1
2000-10-23,30.0,0.02636916835699797,0
2000-10-24,29.5625,0.014583333333333334,0
2000-10-25,31.875,0.07822410147991543,1
2000-10-26,36.875,0.1568627450980392,1
2000-10-27,35.625,0.03389830508474576,0
2000-10-30,32.875,0.07719298245614035,0
2000-10-31,36.625,0.11406844106463879,1
2000-11-01,37.375,0.020477815699658702,1
2000-11-02,39.75,0.06354515050167224,1
2000-11-03,37.5625,0.055031446540880505,0
2000-11-06,36.5625,0.026622296173044926,0
2000-11-07,36.9375,0.010256410256410256,1
2000-11-08,33.875,0.0829103214890017,0
2000-11-09,31.25,0.07749077490774908,0
2000-11-10,30.0625,0.038,0
2000-11-13,27.8125,0.07484407484407485,0
2000-11-14,28.9375,0.04044943820224719,1
2000-11-15,29.5,0.019438444924406047,1
2000-11-16,27.8125,0.057203389830508475,0
2000-11-17,27.4375,0.01348314606741573,0
2000-11-20,25.8125,0.05922551252847381,0
2000-11-21,24.25,0.06053268765133172,0
2000-11-22,25.1875,0.03865979381443299,1
2000-11-24,28.9375,0.1488833746898263,1
2000-11-27,28.0,0.032397408207343416,0
2000-11-28,25.03120040893555,0.10602855682373034,0
2000-11-29,26.9375,0.07615693853755194,1
2000-11-30,24.6875,0.08352668213457076,0
2000-12-01,24.625,0.002531645569620253,0
2000-12-04,26.5625,0.07868020304568528,1
2000-12-05,25.375,0.04470588235294118,0
2000-12-06,23.625,0.06896551724137931,0
2000-12-07,21.375,0.09523809523809523,0
2000-12-08,23.4375,0.09649122807017543,1
2000-12-11,25.3125,0.08,1
2000-12-12,25.875,0.022222222222222223,1
2000-12-13,23.75,0.0821256038647343,0
2000-12-14,22.6875,0.04473684210526316,0
2000-12-15,22.875,0.008264462809917356,1
2000-12-18,19.875,0.13114754098360656,0
2000-12-19,18.25,0.08176100628930817,0
2000-12-20,16.6875,0.08561643835616438,0
2000-12-21,15.1875,0.0898876404494382,0
2000-12-22,15.5625,0.024691358024691357,1
2000-12-26,16.9375,0.08835341365461848,1
2000-12-27,16.875,0.0036900369003690036,0
2000-12-28,17.375,0.02962962962962963,1
2000-12-29,15.5625,0.10431654676258993,0
2001-01-02,13.875,0.10843373493975904,0
2001-01-03,17.5625,0.26576576576576577,1
2001-01-04,15.5,0.11743772241992882,0
2001-01-05,14.5625,0.06048387096774194,0
2001-01-08,14.9375,0.02575107296137339,1
2001-01-09,16.375,0.09623430962343096,1
2001-01-10,16.5,0.007633587786259542,1
2001-01-11,17.0,0.030303030303030304,1
2001-01-12,17.6875,0.04044117647058824,1
2001-01-16,18.0625,0.02120141342756184,1
2001-01-17,18.375,0.01730103806228374,1
2001-01-18,19.5,0.061224489795918366,1
2001-01-19,19.9375,0.022435897435897436,1
2001-01-22,18.5,0.07210031347962383,0
2001-01-23,18.953100204467773,0.024491902944203968,1
2001-01-24,21.875,0.1541647415995539,1
2001-01-25,19.0,0.13142857142857142,0
2001-01-26,19.5,0.02631578947368421,1
2001-01-29,20.125,0.03205128205128205,1
2001-01-30,18.9375,0.059006211180124224,0
2001-01-31,17.3125,0.0858085808580858,0
2001-02-01,16.25,0.061371841155234655,0
2001-02-02,14.375,0.11538461538461539,0
2001-02-05,14.4375,0.004347826086956522,1
2001-02-06,15.8125,0.09523809523809523,1
2001-02-07,15.0,0.05138339920948617,0
2001-02-08,14.375,0.041666666666666664,0
2001-02-09,13.375,0.06956521739130435,0
2001-02-12,14.5,0.08411214953271028,1
2001-02-13,13.75,0.05172413793103448,0
2001-02-14,14.4375,0.05,1
2001-02-15,14.5,0.004329004329004329,1
2001-02-16,13.6875,0.05603448275862069,0
2001-02-20,12.5,0.0867579908675799,0
2001-02-21,11.9375,0.045,0
2001-02-22,11.9375,0.0,0
2001-02-23,11.8125,0.010471204188481676,0
2001-02-26,11.9375,0.010582010582010581,1
2001-02-27,11.75,0.015706806282722512,0
2001-02-28,10.1875,0.13297872340425532,0
2001-03-01,10.4375,0.024539877300613498,1
2001-03-02,10.0,0.041916167664670656,0
2001-03-05,12.625,0.2625,1
2001-03-06,11.875,0.0594059405940594,0
2001-03-07,12.25,0.031578947368421054,1
2001-03-08,11.6875,0.04591836734693878,0
2001-03-09,12.25,0.0481283422459893,1
2001-03-12,10.625,0.1326530612244898,0
2001-03-13,11.0,0.03529411764705882,1
2001-03-14,10.625,0.03409090909090909,0
2001-03-15,10.875,0.023529411764705882,1
2001-03-16,11.0,0.011494252873563218,1
2001-03-19,10.5,0.045454545454545456,0
2001-03-20,10.25,0.023809523809523808,0
2001-03-21,10.0,0.024390243902439025,0
2001-03-22,10.1875,0.01875,1
2001-03-23,10.1875,0.0,0
2001-03-26,10.9399995803833,0.07386498948547737,1
2001-03-27,11.640000343322756,0.06398544696424287,1
2001-03-28,10.800000190734863,0.0721649594340223,0
2001-03-29,10.0,0.07407409042651406,0
2001-03-30,10.229999542236328,0.022999954223632813,1
2001-04-02,9.100000381469727,0.11045935594632277,0
2001-04-03,8.630000114440918,0.051648378827089635,0
2001-04-04,8.399999618530272,0.02665127379613558,0
2001-04-05,9.119999885559082,0.08571432139597968,1
2001-04-06,8.369999885559082,0.08223684313719955,0
2001-04-09,11.18000030517578,0.33572287431745895,1
2001-04-10,12.010000228881836,0.07423970492396213,1
2001-04-11,13.31999969482422,0.10907572364504019,1
2001-04-12,14.670000076293945,0.10135138231229068,1
2001-04-16,14.029999732971193,0.04362647171058735,0
2001-04-17,14.739999771118164,0.05060584830079759,1
2001-04-18,16.540000915527347,0.12211676881679061,1
2001-04-19,15.989999771118164,0.03325278802692542,0
2001-04-20,15.779999732971193,0.013133210828825783,0
2001-04-23,16.200000762939453,0.026616035302630424,1
2001-04-24,15.68000030517578,0.03209879217742214,0
2001-04-25,16.09000015258789,0.026147948943392247,1
2001-04-26,15.43000030517578,0.04101925675283215,0
2001-04-27,15.270000457763672,0.010369400145665446,0
2001-04-30,15.779999732971193,0.03339877275172079,1
2001-05-01,16.889999389648438,0.07034218475669417,1
2001-05-02,17.110000610351562,0.013025531595812823,1
2001-05-03,16.75,0.021040362215636734,0
2001-05-04,17.559999465942386,0.048358177071187246,1
2001-05-07,16.920000076293945,0.03644643559868664,0
2001-05-08,16.180000305175778,0.043735210861786986,0
2001-05-09,15.010000228881836,0.07231149902510654,0
2001-05-10,14.619999885559082,0.025982700691258204,0
2001-05-11,14.68000030517578,0.004103995901939979,1
2001-05-14,13.329999923706055,0.09196187693495826,0
2001-05-15,13.539999961853027,0.015753941436526857,1
2001-05-16,14.130000114440918,0.043574605188340464,1
2001-05-17,14.779999732971193,0.04600138805844545,1
2001-05-18,14.720000267028807,0.004059503858348501,0
2001-05-21,16.379999160766598,0.11277166193101283,1
2001-05-22,16.25,0.007936457107883876,0
2001-05-23,15.600000381469727,0.039999976524939904,0
2001-05-24,16.75,0.07371792246212293,1
2001-05-25,17.09000015258789,0.02029851657241138,1
2001-05-29,17.219999313354492,0.007606738420474277,1
2001-05-30,15.65999984741211,0.09059230709333238,0
2001-05-31,16.690000534057614,0.06577271370891596,1
2001-06-01,16.950000762939453,0.015578203748482995,1
2001-06-04,16.90999984741211,0.002359935913088822,0
2001-06-05,16.440000534057614,0.027794164257572362,0
2001-06-06,15.989999771118164,0.027372308292035276,0
2001-06-07,16.129999160766598,0.008755434124602487,1
2001-06-08,15.699999809265135,0.02665836167849043,0
2001-06-11,14.859999656677244,0.053503195082344926,0
2001-06-12,14.640000343322756,0.01480479935648137,0
2001-06-13,14.119999885559082,0.035519156118110594,0
2001-06-14,13.289999961853027,0.05878186476155137,0
2001-06-15,12.489999771118164,0.06019565034094395,0
2001-06-18,11.829999923706055,0.05284226257059595,0
2001-06-19,11.359999656677244,0.03972952409635947,0
2001-06-20,12.529999732971193,0.10299296757515654,1
2001-06-21,13.079999923706055,0.043894668990902046,1
2001-06-22,12.399999618530273,0.05198779121881766,0
2001-06-25,12.8100004196167,0.03306458174996474,1
2001-06-26,13.25,0.03434813161360274,1
2001-06-27,14.039999961853027,0.059622638630417155,1
2001-06-28,14.359999656677244,0.022792001117782252,1
2001-06-29,14.149999618530273,0.014623958437862716,0
2001-07-02,14.529999732971193,0.02685513248659645,1
2001-07-03,14.130000114440918,0.027529224079929186,0
2001-07-05,15.270000457763672,0.08067942916417027,1
2001-07-06,15.270000457763672,0.0,0
2001-07-09,15.8100004196167,0.03536345420202506,1
2001-07-10,15.609999656677244,0.012650269299885556,0
2001-07-11,15.34000015258789,0.0172965733521884,0
2001-07-12,16.489999771118164,0.07496737986252666,1
2001-07-13,16.979999542236328,0.02971496530742146,1
2001-07-16,16.010000228881836,0.05712599172583604,0
2001-07-17,16.350000381469727,0.02123673627277873,1
2001-07-18,15.960000038146973,0.02385323145097665,0
2001-07-19,16.489999771118164,0.03320800323962447,1
2001-07-20,16.979999542236328,0.02971496530742146,1
2001-07-23,16.030000686645508,0.055948108433559005,0
2001-07-24,12.0600004196167,0.2476606423564405,0
2001-07-25,11.510000228881836,0.04560532102803557,0
2001-07-26,12.329999923706055,0.07124236998419933,1
2001-07-27,12.25,0.006488233917361529,0
2001-07-30,12.550000190734865,0.024489811488560415,1
2001-07-31,12.489999771118164,0.004780909856957355,0
2001-08-01,12.5,0.0008006588522892078,1
2001-08-02,12.1899995803833,0.02480003356933594,0
2001-08-03,12.149999618530273,0.003281375162423885,0
2001-08-06,11.899999618530273,0.02057613233326515,0
2001-08-07,11.600000381469727,0.02521002072919383,0
2001-08-08,11.109999656677246,0.04224144040333187,0
2001-08-09,10.460000038146973,0.05850581805730441,0
2001-08-10,9.949999809265137,0.048757191875898345,0
2001-08-13,10.119999885559082,0.017085435130927983,1
2001-08-14,10.529999732971193,0.040513819372386344,1
2001-08-15,10.079999923706056,0.042735025705282016,0
2001-08-16,9.8100004196167,0.026785665290966397,0
2001-08-17,9.989999771118164,0.018348556962497854,1
2001-08-20,10.399999618530273,0.04104102670727276,1
2001-08-21,9.890000343322754,0.04903839364559444,0
2001-08-22,10.199999809265137,0.03134473763205472,1
2001-08-23,9.630000114440918,0.05588232406695355,0
2001-08-24,10.229999542236328,0.06230523579077277,1
2001-08-27,10.130000114440918,0.009775115568925019,0
2001-08-28,9.970000267028807,0.015794654057705474,0
2001-08-29,9.1899995803833,0.07823477088812121,0
2001-08-30,8.689999580383299,0.05440696657563368,0
2001-08-31,8.9399995803833,0.02876870104393892,1
2001-09-04,8.590000152587889,0.03914982597576428,0
2001-09-05,7.6500000953674325,0.10942957398403128,0
2001-09-06,8.149999618530272,0.0653594139777359,1
2001-09-07,8.510000228881836,0.04417185609837917,1
2001-09-10,8.630000114440918,0.014101043752245504,1
2001-09-17,7.489999771118164,0.13209737290908566,0
2001-09-18,7.289999961853027,0.02670224504363092,0
2001-09-19,7.309999942779541,0.002743481622931302,1
2001-09-20,7.480000019073486,0.023255824572456125,1
2001-09-21,7.480000019073486,0.0,0
2001-09-24,7.460000038146973,0.0026737942346945313,0
2001-09-25,7.0900001525878915,0.04959783963365599,0
2001-09-26,6.3499999046325675,0.10437238815646846,0
2001-09-27,6.199999809265138,0.02362206261735517,0
2001-09-28,5.96999979019165,0.03709677841115099,0
2001-10-01,6.010000228881836,0.006700241222102529,1
2001-10-02,6.079999923706055,0.011647203354140675,1
2001-10-03,6.760000228881836,0.11184215685997707,1
2001-10-04,7.039999961853027,0.04142007743948048,1
2001-10-05,7.199999809265138,0.022727251176006547,1
2001-10-08,7.119999885559082,0.011111100809073592,0
2001-10-09,6.9099998474121085,0.029494387854261006,0
2001-10-10,7.260000228881836,0.05065128642525332,1
2001-10-11,7.8499999046325675,0.08126717040635707,1
2001-10-12,8.069999694824219,0.02802545132030148,1
2001-10-15,8.880000114440918,0.10037180300467691,1
2001-10-16,9.5600004196167,0.07657660995633826,1
2001-10-17,8.920000076293945,0.06694563966854034,0
2001-10-18,8.470000267028809,0.05044840867894939,0
2001-10-19,8.010000228881836,0.054309329828195634,0
2001-10-22,8.770000457763674,0.09488142411550601,1
2001-10-23,9.550000190734863,0.0889395316143561,1
2001-10-24,7.639999866485597,0.2000000299583548,0
2001-10-25,7.769999980926514,0.017015722082822128,1
2001-10-26,7.559999942779541,0.0270270320028922,0
2001-10-29,7.050000190734862,0.06746028517259088,0
2001-10-30,6.420000076293945,0.08936171594276915,0
2001-10-31,6.980000019073486,0.08722740438078165,1
2001-11-01,6.949999809265138,0.004298024316098913,0
2001-11-02,6.710000038146973,0.034532342115782225,0
2001-11-05,6.989999771118164,0.04172872300735722,1
2001-11-06,7.050000190734862,0.008583751299193575,1
2001-11-07,7.429999828338622,0.053900656357875956,1
2001-11-08,6.96999979019165,0.06191117749323416,0
2001-11-09,7.119999885559082,0.02152081777369855,1
2001-11-12,7.050000190734862,0.00983141797041238,0
2001-11-13,7.289999961853027,0.034042519804974414,1
2001-11-14,9.489999771118164,0.30178324016148883,1
2001-11-15,9.050000190734863,0.0463645512113071,0
2001-11-16,8.949999809265137,0.011049765675375803,0
2001-11-19,9.1899995803833,0.026815617456182928,1
2001-11-20,8.600000381469728,0.06420013338988254,0
2001-11-21,8.800000190734863,0.023255790743459858,1
2001-11-23,9.079999923706056,0.03181815078435938,1
2001-11-26,12.210000038146973,0.34471367188771823,1
2001-11-27,11.479999542236328,0.05978710021539293,0
2001-11-28,11.59000015258789,0.00958193508169201,1
2001-11-29,11.149999618530273,0.03796380744303709,0
2001-11-30,11.31999969482422,0.015246644135433206,1
2001-12-03,10.489999771118164,0.07332155000724537,0
2001-12-04,11.93000030517578,0.1372736478052488,1
2001-12-05,11.760000228881836,0.014249796474874333,0
2001-12-06,12.100000381469727,0.028911577038312566,1
2001-12-07,11.710000038146973,0.03223143231631721,0
2001-12-10,11.649999618530273,0.005123861607279198,0
2001-12-11,12.239999771118164,0.050643791579996905,1
2001-12-12,11.90999984741211,0.026960778584713005,0
2001-12-13,10.890000343322754,0.08564227683940637,0
2001-12-14,11.0,0.010100978256138699,1
2001-12-17,10.8100004196167,0.017272689125754616,0
2001-12-18,10.859999656677246,0.00462527614428342,1
2001-12-19,10.710000038146973,0.013812120006656402,0
2001-12-20,10.149999618530273,0.05228762069300511,0
2001-12-21,10.0,0.014778288095344134,0
2001-12-24,9.829999923706056,0.017000007629394354,0
2001-12-26,11.100000381469727,0.12919638531236743,1
2001-12-27,10.600000381469727,0.04504504349699816,0
2001-12-28,10.899999618530273,0.028301813798515256,1
2001-12-31,10.81999969482422,0.00733944279869983,0
2002-01-02,10.960000038146973,0.012939033943755259,1
2002-01-03,11.899999618530273,0.08576638477295373,1
2002-01-04,12.25,0.029411797704994705,1
2002-01-07,12.34000015258789,0.007346951231664541,1
2002-01-08,11.850000381469727,0.039708246763303603,0
2002-01-09,11.529999732971193,0.02700427326558824,0
2002-01-10,11.039999961853027,0.04249781287652265,0
2002-01-11,11.029999732971193,0.0009058178366293813,0
2002-01-14,10.109999656677246,0.08340889379569578,0
2002-01-15,10.289999961853027,0.017804185092815342,1
2002-01-16,9.130000114440918,0.11273079219751679,0
2002-01-17,9.739999771118164,0.06681266692564547,1
2002-01-18,10.15999984741211,0.04312115874369562,1
2002-01-22,12.600000381469727,0.24015753648649105,1
2002-01-23,12.470000267028807,0.010317469087707748,0
2002-01-24,14.010000228881836,0.12349638563560036,1
2002-01-25,14.4399995803833,0.030692315808461903,1
2002-01-28,15.5,0.07340723340855958,1
2002-01-29,14.220000267028807,0.08258062793362536,0
2002-01-30,13.899999618530273,0.0225035613565003,0
2002-01-31,14.1899995803833,0.020863307180701254,1
2002-02-01,13.729999542236328,0.03241719885481118,0
2002-02-04,12.529999732971193,0.08739984335568887,0
2002-02-05,11.5,0.0822026939283065,0
2002-02-06,11.260000228881836,0.020869545314622963,0
2002-02-07,11.239999771118164,0.001776239552142354,0
2002-02-08,12.520000457763672,0.11387906696711368,1
2002-02-11,13.300000190734865,0.06230029588277804,1
2002-02-12,12.899999618530273,0.030075230561518538,0
2002-02-13,13.289999961853027,0.03023258564771861,1
2002-02-14,13.880000114440918,0.044394293023431036,1
2002-02-15,13.40999984741211,0.033861690428937004,0
2002-02-19,13.010000228881836,0.029828458097071957,0
2002-02-20,12.960000038146973,0.0038432121333760055,0
2002-02-21,13.260000228881836,0.023148162797209177,1
2002-02-22,13.06999969482422,0.014328848474962463,0
2002-02-25,13.729999542236328,0.05049731161611814,1
2002-02-26,14.399999618530273,0.04879825918659983,1
2002-02-27,14.270000457763672,0.009027719736833565,0
2002-02-28,14.100000381469727,0.011913109379156035,0
2002-03-01,15.390000343322756,0.09148935652146166,1
2002-03-04,16.479999542236328,0.07082515754370917,1
2002-03-05,15.970000267028807,0.030946558821221583,0
2002-03-06,16.329999923706055,0.0225422448752548,1
2002-03-07,15.619999885559082,0.04347826340870183,0
2002-03-08,16.350000381469727,0.046734987276507,1
2002-03-11,16.709999084472653,0.022018268783096217,1
2002-03-12,16.309999465942386,0.023937740301970212,0
2002-03-13,15.739999771118164,0.03494786716667056,0
2002-03-14,14.479999542236328,0.08005084162668485,0
2002-03-15,14.029999732971193,0.0310773358764648,0
2002-03-18,15.010000228881836,0.06985035741715612,1
2002-03-19,14.65999984741211,0.023317813200046812,0
2002-03-20,14.5,0.010914041546893585,0
2002-03-21,15.170000076293945,0.04620690181337554,1
2002-03-22,15.529999732971193,0.02373102537025144,1
2002-03-25,14.739999771118164,0.050869283672671815,0
2002-03-26,14.829999923706055,0.006105844910814628,1
2002-03-27,14.25,0.039109907396487106,0
2002-03-28,14.300000190734865,0.0035087853147273726,1
2002-04-01,14.800000190734865,0.03496503449866775,1
2002-04-02,14.25,0.03716217457072586,0
2002-04-03,13.670000076293945,0.04070174903200384,0
2002-04-04,13.539999961853027,0.009509883958695786,0
2002-04-05,13.5,0.0029542069398612552,0
2002-04-08,13.949999809265135,0.03333331920482481,1
2002-04-09,13.600000381469727,0.025089565059560084,0
2002-04-10,13.479999542236328,0.008823590872607768,0
2002-04-11,12.739999771118164,0.05489612731807247,0
2002-04-12,13.3100004196167,0.04474102501875535,1
2002-04-15,13.890000343322756,0.04357625134641125,1
2002-04-16,14.010000228881836,0.008639300402664639,1
2002-04-17,14.81999969482422,0.057815806760128235,1
2002-04-18,14.260000228881836,0.03778673937071405,0
2002-04-19,14.529999732971193,0.01893404626617798,1
2002-04-22,14.3100004196167,0.015141040426537366,0
2002-04-23,14.0600004196167,0.01747029997688123,0
2002-04-24,16.790000915527347,0.19416788153873132,1
2002-04-25,16.819999694824222,0.0017867050423524523,1
2002-04-26,16.90999984741211,0.005350782058312494,1
2002-04-29,16.180000305175778,0.043169695376907416,0
2002-04-30,16.690000534057614,0.03152040910151858,1
2002-05-01,16.489999771118164,0.011983268816039163,0
2002-05-02,16.319999694824222,0.010309283120288018,0
