Date,Close,Change,Momentum
2000-04-27,4.526785850524902,0.044822320868649894,1
2000-04-28,4.4308037757873535,0.021203140132290386,0
2000-05-01,4.439732074737549,0.002015051760808061,1
2000-05-02,4.209821224212647,0.05178484797159578,0
2000-05-03,4.109375,0.023859973823813288,0
2000-05-04,3.953125,0.03802281368821293,0
2000-05-05,4.0401787757873535,0.022021508499567688,1
2000-05-08,3.9330356121063232,0.02651941154761156,0
2000-05-09,3.765625,0.042565241868396685,0
2000-05-10,3.546875,0.058091286307053944,0
2000-05-11,3.671875,0.03524229074889868,1
2000-05-12,3.84375,0.04680851063829787,1
2000-05-15,3.607142925262451,0.06155631212684197,0
2000-05-16,3.7745535373687744,0.046410861885696604,1
2000-05-17,3.6205356121063232,0.04080427625085865,0
2000-05-18,3.5982143878936768,0.006165171843085571,0
2000-05-19,3.357142925262451,0.06699752617362636,0
2000-05-22,3.2120535373687744,0.043218114665861035,0
2000-05-23,3.064732074737549,0.04586519524575149,0
2000-05-24,3.1316964626312256,0.021849997409450976,1
2000-05-25,3.1166286468505864,0.004811390874062983,0
2000-05-26,3.0848214626312256,0.010205638150538907,0
2000-05-30,3.127232074737549,0.013748157752425886,1
2000-05-31,3.0,0.04068520394292346,0
2000-06-01,3.1830356121063232,0.06101187070210775,1
2000-06-02,3.3058035373687744,0.038569447603890125,1
2000-06-05,3.2611606121063232,0.013504409671599637,0
2000-06-06,3.3169643878936768,0.017111630620152404,1
2000-06-07,3.4486606121063232,0.03970384026229344,1
2000-06-08,3.3861606121063232,0.018122977883238894,0
2000-06-09,3.419642925262451,0.009887987308227719,1
2000-06-12,3.2566964626312256,0.04765013955915288,0
2000-06-13,3.375,0.0363262400184486,1
2000-06-14,3.2299106121063232,0.04298944826479311,0
2000-06-15,3.299107074737549,0.02142364632998325,1
2000-06-16,3.2566964626312256,0.012855179036496443,0
2000-06-19,3.450892925262451,0.05962989331659294,1
2000-06-20,3.6160714626312256,0.04786544843497631,1
2000-06-21,3.9732143878936768,0.09876545000650429,1
2000-06-22,3.8392856121063232,0.03370791573579126,0
2000-06-23,3.6919643878936768,0.03837204081616177,0
2000-06-26,3.8660714626312256,0.047158384113471806,1
2000-06-27,3.6964285373687744,0.0438799248545171,0
2000-06-28,3.888392925262451,0.051932395271010054,1
2000-06-29,3.6607143878936768,0.058553377126465946,0
2000-06-30,3.7410714626312256,0.021951200291204676,1
2000-07-03,3.8080356121063232,0.01789972475639357,1
2000-07-05,3.6875,0.0316529634657623,0
2000-07-06,3.700892925262451,0.0036319797321901484,1
2000-07-07,3.888392925262451,0.050663449007161784,1
2000-07-10,4.080357074737549,0.04936850600358009,1
2000-07-11,4.0669641494750985,0.003282292460473383,0
2000-07-12,4.205357074737549,0.034028557955277754,1
2000-07-13,4.0357141494750985,0.040339719611809065,0
2000-07-14,4.1205358505249015,0.021017767341335404,1
2000-07-17,4.1651787757873535,0.010834252359863619,1
2000-07-18,4.0892858505249015,0.018220808600971958,0
2000-07-19,3.763392925262451,0.0796943371470641,0
2000-07-20,3.9375,0.046263326257756344,1
2000-07-21,3.825892925262451,0.028344653901599702,0
2000-07-24,3.4776785373687744,0.09101519428168255,0
2000-07-25,3.575892925262451,0.02824136470301426,1
2000-07-26,3.575892925262451,0.0,0
2000-07-27,3.7142856121063232,0.03870157460984792,1
2000-07-28,3.450892925262451,0.07091341763955128,0
2000-07-31,3.6294643878936768,0.05174645128047393,1
2000-08-01,3.5223214626312256,0.029520313140372345,0
2000-08-02,3.375,0.0418251043222995,0
2000-08-03,3.4285714626312256,0.01587302596480758,1
2000-08-04,3.3839285373687744,0.013020853072197705,0
2000-08-07,3.424107074737549,0.011873340977825688,1
2000-08-08,3.3392856121063232,0.02477184877103383,0
2000-08-09,3.392857074737549,0.01604279143928461,1
2000-08-10,3.3973214626312256,0.0013158196161334311,1
2000-08-11,3.40625,0.00262811084172743,1
2000-08-14,3.361607074737549,0.013106179893563647,0
2000-08-15,3.3348214626312256,0.007968097255511184,0
2000-08-16,3.4642856121063232,0.038821913234583914,1
2000-08-17,3.674107074737549,0.06056702192740161,1
2000-08-18,3.5714285373687744,0.027946528307455223,0
2000-08-21,3.607142925262451,0.010000028705597198,1
2000-08-22,3.6919643878936768,0.023514860483398806,1
2000-08-23,3.8794643878936768,0.05078597199226282,1
2000-08-24,4.00780725479126,0.033082625348512536,1
2000-08-25,4.0580358505249015,0.012532687462350972,1
2000-08-28,4.147321224212647,0.02200211554961915,1
2000-08-29,4.2276787757873535,0.019375772270922107,1
2000-08-30,4.25,0.0052797824518939305,1
2000-08-31,4.3526787757873535,0.024159711949965534,1
2000-09-01,4.53125,0.041025592149364354,1
2000-09-05,4.459821224212647,0.01576359189789851,0
2000-09-06,4.174107074737549,0.0640640364514924,0
2000-09-07,4.428571224212647,0.06096253520068079,1
2000-09-08,4.205357074737549,0.050403197368646506,0
2000-09-11,4.174107074737549,0.007430997997227209,0
2000-09-12,4.125,0.011764689754787012,0
2000-09-13,4.142857074737549,0.004328987815163352,1
2000-09-14,4.061378479003906,0.019667247569433534,0
2000-09-15,3.94530725479126,0.028579268052140186,0
2000-09-18,4.33258581161499,0.0981618241148167,1
2000-09-19,4.28125,0.011848769729468921,0
2000-09-20,4.360485553741455,0.01850757459654425,1
2000-09-21,4.049107074737549,0.07140912982425368,0
2000-09-22,3.7276785373687744,0.07938257285764874,0
2000-09-25,3.8214285373687744,0.025149700828595196,1
2000-09-26,3.674107074737549,0.03855141112560567,0
2000-09-27,3.4955356121063232,0.04860268331836285,0
2000-09-28,3.8214285373687744,0.09323118440955495,1
2000-09-29,1.8392857313156128,0.5186915800387978,0
2000-10-02,1.7321428060531616,0.05825246368100376,0
2000-10-03,1.59375,0.07989688007797792,0
2000-10-04,1.6875,0.058823529411764705,1
2000-10-05,1.5758928060531616,0.06613759641294126,0
2000-10-06,1.5848214626312256,0.00566577659582435,1
2000-10-09,1.5535714626312256,0.019718309435383767,0
2000-10-10,1.4910714626312256,0.040229884175489485,0
2000-10-11,1.4017857313156128,0.05988024957439286,0
2000-10-12,1.4285714626312256,0.019108292171353236,1
2000-10-13,1.5758928060531616,0.1031249379366651,1
2000-10-16,1.5357142686843872,0.025495729921759042,0
2000-10-17,1.4375,0.06395347799205202,0
2000-10-18,1.4375,0.0,0
2000-10-19,1.3526785373687744,0.05900623487389606,0
2000-10-20,1.3928571939468384,0.029703033993737603,1
2000-10-23,1.4553571939468384,0.04487179322590731,1
2000-10-24,1.3482142686843872,0.07361967612355438,0
2000-10-25,1.3214285373687744,0.019867562551278153,0
2000-10-26,1.3214285373687744,0.0,0
2000-10-27,1.3258928060531616,0.0033783655779649263,1
2000-10-30,1.3794642686843872,0.04040406764909896,1
2000-10-31,1.3973214626312256,0.012945021014476159,1
2000-11-01,1.4642857313156128,0.047923309328041216,1
2000-11-02,1.59375,0.0884146214878894,1
2000-11-03,1.5892857313156128,0.002801109762752757,0
2000-11-06,1.53125,0.036516864256731695,0
2000-11-07,1.5223214626312256,0.00583088154695472,0
2000-11-08,1.4330357313156128,0.05865103626752308,0
2000-11-09,1.4419642686843872,0.006230505753389332,1
2000-11-10,1.3616071939468384,0.05572750759688702,0
2000-11-13,1.3839285373687744,0.01639337947182404,1
2000-11-14,1.4464285373687744,0.04516129143404293,1
2000-11-15,1.4196428060531616,0.018518530728340872,0
2000-11-16,1.3571428060531616,0.04402515881706905,0
2000-11-17,1.3214285373687744,0.026315777915996423,0
2000-11-20,1.3526785373687744,0.023648649258192146,1
2000-11-21,1.34375,0.006600635052687517,0
2000-11-22,1.3214285373687744,0.016611321027888808,0
2000-11-24,1.3794642686843872,0.043918932938419364,1
2000-11-27,1.3348214626312256,0.03236242291055356,0
2000-11-28,1.287942886352539,0.03511973517887447,0
2000-11-29,1.2544642686843872,0.025993868224206334,0
2000-11-30,1.1785714626312256,0.06049818073555319,0
2000-12-01,1.21875,0.034090879206487505,1
2000-12-04,1.1919642686843872,0.021978035951272037,0
2000-12-05,1.2142857313156128,0.018726620602362996,1
2000-12-06,1.0223214626312256,0.15808821905236778,0
2000-12-07,1.0223214626312256,0.0,0
2000-12-08,1.0758928060531616,0.05240166168873677,1
2000-12-11,1.0848214626312256,0.008298834723896076,1
2000-12-12,1.0982142686843872,0.0123456315297058,1
2000-12-13,1.0714285373687744,0.024390259787555785,0
2000-12-14,1.03125,0.037499969402948044,0
2000-12-15,1.0044642686843872,0.02597404248786695,0
2000-12-18,1.0178571939468384,0.013333401376230899,1
2000-12-19,1.0,0.017543908961919704,0
2000-12-20,1.0267857313156128,0.026785731315612793,1
2000-12-21,1.0044642686843872,0.021739163245505237,0
2000-12-22,1.0714285373687744,0.066666650842737,1
2000-12-26,1.0491071939468384,0.020833254522744957,0
2000-12-27,1.0580357313156128,0.008510605417911996,1
2000-12-28,1.0580357313156128,0.0,0
2000-12-29,1.0625,0.004219393119016992,1
2001-01-02,1.0625,0.0,0
2001-01-03,1.1696428060531616,0.10084028805003446,1
2001-01-04,1.21875,0.04198477833805135,1
2001-01-05,1.1696428060531616,0.04029308221279047,0
2001-01-08,1.1830357313156128,0.01145044041919448,1
2001-01-09,1.2276785373687744,0.03773580532814162,1
2001-01-10,1.1830357313156128,0.036363595757601536,0
2001-01-11,1.2857142686843872,0.08679242279063641,1
2001-01-12,1.2276785373687744,0.04513890273225179,0
2001-01-16,1.2232142686843872,0.0036363498656213898,0
2001-01-17,1.2008928060531616,0.01824820328104344,0
2001-01-18,1.3348214626312256,0.11152423921851286,1
2001-01-19,1.3928571939468384,0.04347827251834238,1
2001-01-22,1.375,0.012820549030039284,0
2001-01-23,1.4642857313156128,0.06493507732044566,1
2001-01-24,1.4642857313156128,0.0,0
2001-01-25,1.4241071939468384,0.027439000810774352,0
2001-01-26,1.3973214626312256,0.018808788713002386,0
2001-01-29,1.5491071939468384,0.10862620762282771,1
2001-01-30,1.5535714626312256,0.0028818332919964542,1
2001-01-31,1.5446428060531616,0.00574718111965177,0
2001-02-01,1.5089285373687744,0.02312137702284941,0
2001-02-02,1.4732142686843872,0.02366862830142023,0
2001-02-05,1.4419642686843872,0.021212121457326732,0
2001-02-06,1.5089285373687744,0.046439617221225436,1
2001-02-07,1.4821428060531616,0.017751490976717143,0
2001-02-08,1.4821428060531616,0.0,0
2001-02-09,1.3660714626312256,0.07831319826125634,0
2001-02-12,1.40625,0.029411739039907542,1
2001-02-13,1.3660714626312256,0.02857140435112847,0
2001-02-14,1.3928571939468384,0.019607855114709815,1
2001-02-15,1.4330357313156128,0.028846128334896564,1
2001-02-16,1.3571428060531616,0.05295954846344055,0
2001-02-20,1.3080357313156128,0.036184161695084885,0
2001-02-21,1.3482142686843872,0.030716697110684532,1
2001-02-22,1.34375,0.0033112456885236235,0
2001-02-23,1.34375,0.0,0
2001-02-26,1.3928571939468384,0.0365448885185774,1
2001-02-27,1.3839285373687744,0.0064103173080963735,0
2001-02-28,1.3035714626312256,0.058064468336153786,0
2001-03-01,1.3392857313156128,0.027397246494103876,1
2001-03-02,1.375,0.02666665361192508,1
2001-03-05,1.4553571939468384,0.05844159559770064,1
2001-03-06,1.5357142686843872,0.055214675181991184,1
2001-03-07,1.5178571939468384,0.011627862748743355,0
2001-03-08,1.4866071939468384,0.020588234601136332,0
2001-03-09,1.4464285373687744,0.02702708337593365,0
2001-03-12,1.3303571939468384,0.08024685660107593,0
2001-03-13,1.3973214626312256,0.05033555573576515,1
2001-03-14,1.4598214626312256,0.044728433414533975,1
2001-03-15,1.40625,0.036697270181702074,0
2001-03-16,1.4017857313156128,0.003174591064453125,0
2001-03-19,1.46875,0.04777068790787268,1
2001-03-20,1.40625,0.0425531914893617,0
2001-03-21,1.4375,0.022222222222222223,1
2001-03-22,1.5446428060531616,0.07453412595002548,1
2001-03-23,1.6428571939468384,0.06358388328278437,1
2001-03-26,1.5557142496109009,0.05304352968536678,0
2001-03-27,1.6335713863372805,0.05004591090288749,1
2001-03-28,1.5835714340209959,0.030607754723466506,0
2001-03-29,1.6092857122421265,0.016238154887548734,1
2001-03-30,1.5764285326004028,0.02041724436610177,0
2001-04-02,1.5421428680419922,0.021748949507945415,0
2001-04-03,1.445714235305786,0.06252898790021869,0
2001-04-04,1.3928571939468384,0.036561195890671735,0
2001-04-05,1.4907143115997314,0.07025638958406243,1
2001-04-06,1.4707143306732178,0.013416374130768944,0
2001-04-09,1.4671428203582764,0.0024284187897363804,0
2001-04-10,1.5742857456207275,0.0730282858462865,1
2001-04-11,1.5571428537368774,0.010889314047044744,0
2001-04-12,1.6014286279678345,0.028440405531630398,1
2001-04-16,1.5314285755157468,0.04371100355619071,0
2001-04-17,1.4571428298950195,0.04850748301840309,0
2001-04-18,1.6278570890426636,0.11715684670386309,1
2001-04-19,1.8371428251266482,0.12856517779890908,1
2001-04-20,1.7885714769363403,0.026438525914260068,0
2001-04-23,1.7321428060531616,0.031549575519249515,0
2001-04-24,1.716428518295288,0.009072166395841177,0
2001-04-25,1.7657142877578735,0.02871414040098494,1
2001-04-26,1.7635713815689087,0.0012136200085269362,0
2001-04-27,1.871428608894348,0.06115841323614997,1
2001-04-30,1.820714235305786,0.027099283054417122,0
2001-05-01,1.8521428108215328,0.01726167396635336,1
2001-05-02,1.8992856740951536,0.02545314702418127,1
2001-05-03,1.7828571796417236,0.061301201836789575,0
2001-05-04,1.8392857313156128,0.03165062929226268,1
2001-05-07,1.7828571796417236,0.030679600626014037,0
2001-05-08,1.7549999952316284,0.015625022984563065,0
2001-05-09,1.7128571271896362,0.024013030288601276,0
2001-05-10,1.6428571939468384,0.04086735089087668,0
2001-05-11,1.6321429014205933,0.006521743074031195,0
2001-05-14,1.6635714769363403,0.019256019487259416,1
2001-05-15,1.6557142734527588,0.004723093412283969,0
2001-05-16,1.7214285135269165,0.03968936013163668,1
2001-05-17,1.6821428537368774,0.02282154587386808,0
2001-05-18,1.6807142496109009,0.0008492763398797676,0
2001-05-21,1.6828571557998655,0.0012749973348894507,1
2001-05-22,1.6785714626312256,0.0025466767359722314,0
2001-05-23,1.6592856645584106,0.011489411384716208,0
2001-05-24,1.6571428775787354,0.0012913912447050264,0
2001-05-25,1.6257143020629885,0.01896551947389557,0
2001-05-29,1.533571481704712,0.0566783599316004,0
2001-05-30,1.4128571748733518,0.07871449637102963,0
2001-05-31,1.4249999523162842,0.008594483334113957,1
2001-06-01,1.492142915725708,0.04711787063591508,1
2001-06-04,1.4757143259048462,0.011010064550600855,0
2001-06-05,1.49571430683136,0.0135527456604792,1
2001-06-06,1.4807143211364746,0.010028643589471732,0
2001-06-07,1.5471428632736206,0.04486249723455157,1
2001-06-08,1.5228571891784668,0.015697111541313917,0
2001-06-11,1.4314285516738892,0.060037565015469696,0
2001-06-12,1.4507142305374146,0.013473029332112339,1
2001-06-13,1.4621428251266482,0.00787790892834898,1
2001-06-14,1.4199999570846558,0.02882267540337044,0
2001-06-15,1.4600000381469729,0.02816907202197362,1
2001-06-18,1.4521428346633911,0.005381646081019355,0
2001-06-19,1.4421428442001345,0.006886368354786963,0
2001-06-20,1.5478571653366089,0.07330364087137807,1
2001-06-21,1.6064286231994631,0.03784035063087803,1
2001-06-22,1.5900000333786009,0.010226778571799884,0
2001-06-25,1.7135714292526243,0.0777178574087485,1
2001-06-26,1.6964285373687744,0.010004188673551101,0
2001-06-27,1.6671428680419922,0.01726313173922753,0
2001-06-28,1.6814285516738892,0.008568961848287824,1
2001-06-29,1.6607142686843872,0.012319454768910967,0
2001-07-02,1.7071428298950195,0.027956983381260937,1
2001-07-03,1.7028571367263794,0.002510447921281247,0
2001-07-05,1.6564285755157468,0.027265094768835464,0
2001-07-06,1.5735714435577393,0.05002155431435318,0
2001-07-09,1.621428608894348,0.030413087078148056,1
2001-07-10,1.5099999904632568,0.06872249436074417,0
2001-07-11,1.6100000143051147,0.06622518177048375,1
2001-07-12,1.7400000095367432,0.08074533793574974,1
2001-07-13,1.7749999761581419,0.02011492323538382,1
2001-07-16,1.7114285230636597,0.03581490363288792,0
2001-07-17,1.7928571701049805,0.04757934435704851,1
2001-07-18,1.4850000143051147,0.17171315201971118,0
2001-07-19,1.4257142543792725,0.039923070272550966,0
2001-07-20,1.427142858505249,0.001002026964090745,1
2001-07-23,1.395714282989502,0.022022024864885997,0
2001-07-24,1.3635714054107666,0.02302969738898711,0
2001-07-25,1.3192857503890991,0.032477694124369474,0
2001-07-26,1.3278571367263794,0.00649699000747359,1
2001-07-27,1.354285717010498,0.01990318051027245,1
2001-07-30,1.3521428108215332,0.0015823146933094565,0
2001-07-31,1.3421428203582764,0.007395661451752315,0
2001-08-01,1.3614286184310913,0.014369408218170643,1
2001-08-02,1.4157142639160156,0.039874029934439774,1
2001-08-03,1.3928571939468384,0.016145256533583386,0
2001-08-06,1.3664286136627195,0.01897436463621236,0
2001-08-07,1.375,0.0062728387356474095,1
2001-08-08,1.350000023841858,0.018181800842285156,0
2001-08-09,1.360714316368103,0.00793651284223993,1
2001-08-10,1.3585714101791382,0.0015748391585123447,0
2001-08-13,1.3635714054107666,0.0036803330278892955,1
2001-08-14,1.3378571271896362,0.01885803568415555,0
2001-08-15,1.3171428442001345,0.015483180205509013,0
2001-08-16,1.3321428298950195,0.011388275585245366,1
2001-08-17,1.2907142639160156,0.031099192255734855,0
2001-08-20,1.2942856550216677,0.002766988175071769,1
2001-08-21,1.2799999713897705,0.011037504415250617,0
2001-08-22,1.3007142543792725,0.016183033947267396,1
2001-08-23,1.2721428871154783,0.021965906168552762,0
2001-08-24,1.3264285326004028,0.042672600723346873,1
2001-08-27,1.3514286279678345,0.018847676111444986,1
2001-08-28,1.3142857551574707,0.027484154206660637,0
2001-08-29,1.2735713720321655,0.03097833402327867,0
2001-08-30,1.2735713720321655,0.0,0
2001-08-31,1.3250000476837158,0.040381463325049834,1
2001-09-04,1.3035714626312256,0.016172516438735515,0
2001-09-05,1.3250000476837158,0.016438366186106272,1
2001-09-06,1.2657142877578735,0.04474396814511972,0
2001-09-07,1.2342857122421265,0.02483070296332093,0
2001-09-10,1.2407143115997314,0.005208355969645948,1
2001-09-17,1.2135714292526243,0.02187681893675436,0
2001-09-18,1.162857174873352,0.04178926197241189,0
2001-09-19,1.2157143354415894,0.04545455943374476,1
2001-09-20,1.1200000047683716,0.07873093857896397,0
2001-09-21,1.1235713958740234,0.00318874204504174,1
2001-09-24,1.1749999523162842,0.04577239740270764,1
2001-09-25,1.1100000143051147,0.055319098424672,0
2001-09-26,1.0821428298950195,0.025096562208185597,0
2001-09-27,1.10785710811615,0.023762369911580854,1
2001-09-28,1.10785710811615,0.0,0
2001-10-01,1.1100000143051147,0.0019342803085938924,1
2001-10-02,1.0750000476837158,0.03153150105435783,0
2001-10-03,1.0700000524520874,0.004651158148692013,0
2001-10-04,1.1342856884002686,0.06008003065126928,1
2001-10-05,1.1528571844100952,0.016372855797924094,1
2001-10-08,1.1571428775787354,0.0037174536678045516,1
2001-10-09,1.1428571939468384,0.01234565230336038,0
2001-10-10,1.2014285326004028,0.051249919030818984,1
2001-10-11,1.26714289188385,0.05469685253871357,1
2001-10-12,1.2864285707473757,0.015219813792944665,1
2001-10-15,1.2849999666213991,0.0011105195876880962,0
2001-10-16,1.2864285707473757,0.001111754212517792,1
2001-10-17,1.2135714292526243,0.05663520163612632,0
2001-10-18,1.2857142686843872,0.059446718745011944,1
2001-10-19,1.3071428537368774,0.01666667748380605,1
2001-10-22,1.3585714101791382,0.03934425093266287,1
2001-10-23,1.295714259147644,0.04626709391978589,0
2001-10-24,1.3535714149475098,0.04465271211719606,1
2001-10-25,1.37071430683136,0.012664933445358777,1
2001-10-26,1.3335714340209959,0.027097457599480596,0
2001-10-29,1.2592856884002686,0.0557043617804112,0
2001-10-30,1.2571429014205933,0.001701589241752901,0
2001-10-31,1.25428569316864,0.002272779211277137,0
2001-11-01,1.3278571367263794,0.058656049382082624,1
2001-11-02,1.3264285326004028,0.0010758718588496342,0
2001-11-05,1.36214280128479,0.026925136037575282,1
2001-11-06,1.3978571891784668,0.02621926853777042,1
2001-11-07,1.3992856740951538,0.0010219104839504706,1
2001-11-08,1.3364285230636597,0.044920885131008455,0
2001-11-09,1.3364285230636597,0.0,0
2001-11-12,1.3392857313156128,0.002137943184124202,1
2001-11-13,1.3835713863372805,0.03306662199571471,1
2001-11-14,1.4007142782211304,0.012390319757357906,1
2001-11-15,1.389285683631897,0.008159119077266356,0
2001-11-16,1.3550000190734863,0.024678627990162835,0
2001-11-19,1.4285714626312256,0.054296267544000104,1
2001-11-20,1.3949999809265137,0.023500036633013806,0
2001-11-21,1.4057142734527588,0.007680496539597823,1
2001-11-23,1.4171428680419922,0.008130097847809522,1
2001-11-26,1.5264285802841189,0.07711693344872296,1
2001-11-27,1.5,0.017313997278011948,0
2001-11-28,1.466428518295288,0.022380987803141277,0
2001-11-29,1.4585714340209959,0.005357972909191656,0
2001-11-30,1.5214285850524902,0.043095010340501116,1
2001-12-03,1.503571391105652,0.011737122676857075,0
2001-12-04,1.6000000238418581,0.06413305899981057,1
2001-12-05,1.6971428394317627,0.06071425883897739,1
2001-12-06,1.6271429061889648,0.041245752341173135,0
2001-12-07,1.6100000143051147,0.010535578539933876,0
2001-12-10,1.6100000143051147,0.0,0
2001-12-11,1.5557142496109009,0.03371786597010927,0
2001-12-12,1.5349999666213991,0.01331496641795405,0
2001-12-13,1.5,0.022801281682393502,0
2001-12-14,1.4564285278320312,0.029047648111979168,0
2001-12-17,1.472857117652893,0.011280052200925107,1
2001-12-18,1.5007143020629885,0.01891370457881748,1
2001-12-19,1.5442856550216677,0.02903374273090016,1
2001-12-20,1.4764286279678345,0.043940722257684334,0
2001-12-21,1.5,0.01596512800257017,1
2001-12-24,1.5257142782211304,0.017142852147420246,1
2001-12-26,1.5349999666213991,0.006086125385871856,1
2001-12-27,1.5764285326004028,0.0269892943842792,1
2001-12-28,1.6021428108215332,0.016311731035921623,1
2001-12-31,1.5642857551574707,0.023629014472592788,0
2002-01-02,1.664285659790039,0.06392687800350247,1
2002-01-03,1.6842857599258425,0.0120172279429041,1
2002-01-04,1.6921428442001345,0.0046649354054017125,1
2002-01-07,1.6357142925262451,0.03334739254862541,0
2002-01-08,1.6150000095367432,0.012663753739970205,0
2002-01-09,1.5464285612106323,0.042459100879993376,0
2002-01-10,1.5164285898208618,0.01939951973357555,0
2002-01-11,1.503571391105652,0.008478604796503197,0
2002-01-14,1.5107142925262451,0.004750623390978797,1
2002-01-15,1.5499999523162842,0.02600469194234261,1
2002-01-16,1.4842857122421265,0.04239628522307751,0
2002-01-17,1.6057143211364746,0.08180945750055156,1
2002-01-18,1.5835714340209959,0.013790053949202304,0
2002-01-22,1.558571457862854,0.015787084574178045,0
2002-01-23,1.6442856788635254,0.05499537449390003,1
2002-01-24,1.6578571796417236,0.008253736532923162,1
2002-01-25,1.6607142686843872,0.0017233625898227338,1
2002-01-28,1.6621428728103638,0.0008602347513448525,1
2002-01-29,1.6478571891784668,0.00859473867474619,0
2002-01-30,1.7207143306732178,0.04421326190959159,1
2002-01-31,1.7657142877578735,0.026151904637796465,1
2002-02-01,1.743571400642395,0.012540470034705238,0
2002-02-04,1.8107142448425293,0.038508801059363794,1
2002-02-05,1.8178571462631223,0.003944797717772541,1
2002-02-06,1.7621428966522217,0.030648310141107426,0
2002-02-07,1.735714316368103,0.014997977936028093,0
2002-02-08,1.716428518295288,0.011111159187284649,0
2002-02-11,1.7842856645584106,0.03953391914655234,1
2002-02-12,1.7649999856948853,0.010808627366458367,0
2002-02-13,1.7864285707473757,0.012140841487913081,1
2002-02-14,1.7571429014205933,0.016393417462266854,0
